Save Time :22/06/2026 16:15:50																																																																							
User Name :gustavo.diaz																																																																							
																																																																							
Time	gNodeB Name	Cell Name	NR Cell ID	gNodeB Function Name	Integrity	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.RAProblem	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.RlcMaxNumRetx	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.RecfgFail	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.SyncRecfgFail	N.NsaDc.SgNB.Rel.MeNBTrigger.AbnormRel.ScgFail.T310Expiry	N.NsaDc.SgNB.AbnormRel	N.NsaDc.SgNB.AbnormRel.NoReply	N.NsaDc.SgNB.AbnormRel.Radio	N.NsaDc.SgNB.AbnormRel.Radio.UeLost	N.NsaDc.SgNB.AbnormRel.Radio.ULSyncFail	N.NsaDc.SgNB.AbnormRel.Radio.SUL	N.NsaDc.SgNB.AbnormRel.RNL.Preempt	N.NsaDc.SgNB.AbnormRel.Trans	N.RA.TA.UE.Index0	N.RA.TA.UE.Index1	N.RA.TA.UE.Index2	N.RA.TA.UE.Index3	N.RA.TA.UE.Index4	N.RA.TA.UE.Index5	N.RA.TA.UE.Index6	N.RA.TA.UE.Index7	N.RA.TA.UE.Index8	N.RA.TA.UE.Index9	N.RA.TA.UE.Index10	N.RA.TA.UE.Index11	N.RA.TA.UE.Index12	N.RA.TA.UE.Index13	N.RA.TA.UE.Index14	N.RA.TA.UE.Index15	N.MeasRpt.RSRP.Index0	N.MeasRpt.RSRP.Index1	N.MeasRpt.RSRP.Index2	N.MeasRpt.RSRP.Index3	N.MeasRpt.RSRP.Index4	N.MeasRpt.RSRP.Index5	N.MeasRpt.RSRP.Index6	N.MeasRpt.RSRP.Index7	N.MeasRpt.RSRP.Index8	N.MeasRpt.RSRP.Index9	N.UL.PUSCH.RSRP.Index0	N.UL.PUSCH.RSRP.Index1	N.UL.PUSCH.RSRP.Index2	N.UL.PUSCH.RSRP.Index3	N.UL.PUSCH.RSRP.Index4	N.UL.PUSCH.RSRP.Index5	N.UL.PUSCH.RSRP.Index6	N.UL.PUSCH.RSRP.Index7	N.UL.PUSCH.RSRP.Index8	N.UL.PUSCH.RSRP.Index9	N.UL.PUSCH.RSRP.Index10	N.UL.PUSCH.RSRP.Index11	N.MeasRpts.SINR.Index0	N.MeasRpts.SINR.Index1	N.MeasRpts.SINR.Index2	N.MeasRpts.SINR.Index3	N.MeasRpts.SINR.Index4	N.UL.PUSCH.SINR.Index0	N.UL.PUSCH.SINR.Index1	N.UL.PUSCH.SINR.Index2	N.UL.PUSCH.SINR.Index3	N.UL.PUSCH.SINR.Index4	N.UL.PUSCH.SINR.Index5	N.UL.PUSCH.SINR.Index6	N.UL.PUSCH.SINR.Index7	N.NsaDc.SgNB.Rel
12/06/2026 4:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39363C3_Residencial_La_Lomada	14	ARR3936_Residencial_La_Lomada	100%	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	1286	15	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	223	1206	0	0	0	0	0	136	66	116	965	2112	2211	518	30	0	0	0	0	3	69	546	797	16	93	10	15	84	137	979	1629	3207	1221
12/06/2026 4:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39364C1_Residencial_La_Lomada	6	ARR3936_Residencial_La_Lomada	100%	7407	6907	0	0	27	473	27	0	27	27	0	0	0	0	333	393	1429	18069	44415	18211	2525	0	0	0	0	0	0	0	0	0	0	51	446	475	2631	0	0	0	0	0	29679	11920	18432	17581	12995	9443	3418	912	146	7	0	0	0	1	316	1225	2061	16618	6265	10631	15611	16782	15051	11157	12418	86991
12/06/2026 4:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39363C1_Residencial_La_Lomada	2	ARR3936_Residencial_La_Lomada	100%	4019	3695	0	0	15	309	7	0	7	7	0	0	0	0	61	379	6644	15919	9617	3747	1878	0	0	0	0	0	0	0	0	0	0	32	202	352	2832	0	0	0	0	0	16221	4257	11999	17333	12304	10792	4387	888	56	0	0	0	0	18	134	1269	1997	10102	2176	3537	8025	13883	14079	11691	14744	38633
12/06/2026 4:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39361C1_Residencial_La_Lomada	0	ARR3936_Residencial_La_Lomada	100%	153	56	0	0	1	96	0	0	0	0	0	0	0	0	315	1356	4068	8971	2465	990	103	0	0	0	0	0	0	0	0	0	1	13	290	460	3207	0	0	0	0	0	4259	2234	6038	7350	11294	11200	4489	1284	284	21	0	0	0	19	418	1760	1774	2140	484	1331	4444	5552	7616	10235	16651	16620
12/06/2026 5:00	MBTS_AR3909_AZANGARO	ARR39093C1_Azangaro	2	ARR3909_AZANGARO	100%	452	347	2	0	12	91	23	0	23	23	0	0	0	0	121	737	6409	8266	967	1425	382	0	0	0	0	0	0	0	0	0	0	11	279	380	3696	0	0	0	0	0	6770	2520	5144	12020	16267	8716	4053	1162	182	17	4	0	1	15	214	1675	2461	4334	1037	1769	3659	7117	12679	13784	12476	16712
12/06/2026 5:00	MBTS_AR3909_AZANGARO	ARR39092C1_Azangaro	1	ARR3909_AZANGARO	100%	15104	14460	1	0	456	187	19	0	19	19	0	0	0	0	2043	1468	10091	9713	2558	14500	20694	0	0	0	0	0	0	0	0	0	0	63	527	223	2824	0	0	0	0	0	46100	14686	19495	18233	13474	9530	5296	1651	530	85	7	0	9	79	692	926	1931	30668	9397	12937	15802	19607	13719	11614	15343	64679
12/06/2026 5:00	MBTS_AR3909_AZANGARO	ARR39091C1_Azangaro	0	ARR3909_AZANGARO	100%	2202	1804	0	0	203	195	18	0	18	18	0	0	0	0	1534	2124	13873	19834	6375	3808	1315	0	0	0	0	0	0	0	0	0	0	21	296	727	2622	0	0	0	0	0	21044	7452	12020	13363	16455	16406	6081	1933	716	103	2	1	0	72	277	1229	2088	11660	4061	6093	9978	11014	13775	15445	23550	46433
12/06/2026 5:00	MBTS_AR4031_MORAN_URIBE	ARR40311C3_Moran_Uribe	12	ARD4031_Moran_Uribe	100%	15	1	0	0	0	14	0	0	0	0	0	0	0	0	511	512	991	86	0	0	0	0	0	0	0	0	0	0	0	0	0	4	22	224	2842	0	0	0	0	0	2404	1222	3512	6825	2469	350	387	402	1099	340	0	0	1	14	93	1077	1907	935	767	1120	1812	3967	5670	2072	2667	2022
12/06/2026 5:00	MBTS_AR4031_MORAN_URIBE	ARR40312C3_Moran_Uribe	13	ARD4031_Moran_Uribe	100%	4	0	0	0	1	3	0	0	0	0	0	0	0	0	630	314	329	13	0	0	0	0	0	0	0	0	0	0	0	0	0	4	40	99	1873	0	0	0	0	0	631	794	1317	3955	3822	1970	4059	146	46	11	0	1	4	32	204	1420	356	173	280	607	991	1715	3642	3498	5846	1198
12/06/2026 5:00	MBTS_AR4031_MORAN_URIBE	ARR40313C3_Moran_Uribe	14	ARD4031_Moran_Uribe	100%	104	35	0	0	3	66	2	0	2	2	0	0	0	0	78	783	2635	369	690	1	0	0	0	0	0	0	0	0	0	0	0	4	68	420	4248	0	0	0	0	0	12021	5462	7701	7351	2135	435	202	119	85	15	1	0	72	259	695	2131	1583	8432	3055	4287	5906	6337	5255	1508	747	4407
12/06/2026 5:00	MBTS_AR3855_PARRA	ARR38554C1_Parra	6	ARR3855_PARRA	100%	2272	2093	5	0	20	154	14	0	14	14	0	0	0	0	790	1013	5327	9278	7271	7252	2017	0	0	0	0	0	0	0	0	0	0	12	288	408	3706	0	0	0	0	0	12685	4768	9927	17954	19348	14547	6557	2565	835	143	14	1	0	60	468	2217	1669	5752	1930	3742	7341	11595	16684	17538	24762	25010
12/06/2026 5:00	MBTS_AR3855_PARRA	ARR38552C1_Parra	1	ARR3855_PARRA	100%	799	464	1	0	26	308	6	0	6	6	0	0	0	0	847	1770	14486	5324	12924	5809	1161	0	0	0	0	0	0	0	0	0	1	25	154	433	3076	0	0	0	0	0	13539	5362	11539	23065	18130	14979	4437	926	333	61	0	0	0	42	222	1312	2113	4239	2597	4988	8838	17384	18904	17282	18139	37160
12/06/2026 5:00	MBTS_AR3855_PARRA	ARR38551C1_Parra	0	ARR3855_PARRA	100%	7631	7423	20	0	58	130	182	0	182	182	0	0	0	0	1225	519	4274	19141	14482	1779	1321	0	0	0	0	0	0	0	0	0	1	9	63	172	3813	0	0	0	0	0	39427	7227	7595	7017	9450	9532	6623	2379	685	109	14	0	0	6	40	999	3013	31334	5725	5820	6169	6163	8283	9116	17448	42068
12/06/2026 5:00	MBTS_AR4031_MORAN_URIBE	ARR40313C1_Moran_Uribe	2	ARD4031_Moran_Uribe	100%	1528	1084	5	0	63	376	20	0	19	19	0	0	0	0	840	1025	4434	19211	13011	6845	478	0	0	0	0	0	0	0	0	0	1	88	196	368	3151	0	0	0	0	0	34470	7335	12306	14764	15777	11182	5191	2199	670	109	4	0	0	26	284	1442	2052	24828	5516	5558	9019	11413	13741	13920	20012	39418
12/06/2026 5:00	MBTS_AR4031_MORAN_URIBE	ARR40312C1_Moran_Uribe	1	ARD4031_Moran_Uribe	100%	31273	30671	18	0	77	507	38	1	36	36	0	0	0	0	1015	1293	16642	20054	28022	11648	3294	0	0	0	0	0	0	0	0	0	1	16	303	361	3094	0	0	0	0	0	69742	11124	12633	12972	11374	8879	5776	1577	239	29	2	0	20	69	314	1885	1487	57658	8152	9823	11444	11431	11362	9688	14789	102125
12/06/2026 5:00	MBTS_AR4031_MORAN_URIBE	ARR40311C1_Moran_Uribe	0	ARD4031_Moran_Uribe	100%	17844	16803	68	0	239	734	31	0	31	31	0	0	0	0	2127	3149	13567	16395	25618	12696	1495	0	0	0	0	0	0	0	0	0	0	4	182	200	3350	0	0	0	0	0	47133	12039	16077	15167	12900	11623	2958	940	323	49	4	0	0	6	116	1546	2068	37713	8226	9959	13538	13348	13185	12111	11133	86489
12/06/2026 5:00	MBTS_AR3889_MELGAR	ARR38893C1_Melgar	2	ARR3889_Melgar	100%	6162	5977	2	0	37	146	10	0	10	10	0	0	0	0	1046	990	3383	810	705	6123	5498	0	0	0	0	0	0	0	0	0	0	65	445	575	2964	0	0	0	0	0	20621	7008	10023	11355	9823	9559	3594	1066	443	64	0	0	13	281	668	1820	1267	15762	4463	5810	7717	8963	10048	8302	12491	20292
12/06/2026 5:00	MBTS_AR3889_MELGAR	ARR38892C1_Melgar	1	ARR3889_Melgar	100%	1953	1829	0	0	71	53	1	0	1	1	0	0	0	0	284	817	1952	1122	2374	470	375	0	0	0	0	0	0	0	0	0	0	25	698	919	3602	0	0	0	0	0	9888	2939	6273	7096	6060	8971	3152	671	95	10	1	0	46	253	698	2555	1692	6195	2206	2689	5614	6372	5520	5741	10819	7460
12/06/2026 5:00	MBTS_AR3889_MELGAR	ARR38891C1_Melgar	0	ARR3889_Melgar	100%	1978	1892	1	0	21	64	0	0	0	0	0	0	0	0	90	654	2276	6498	4891	1000	359	0	0	0	0	0	0	0	0	0	2	201	533	850	2885	0	0	0	0	0	9751	4616	11292	17400	11310	5114	1577	734	59	1	0	0	14	266	1164	2601	426	4636	1604	3097	6770	13157	16195	8689	7706	14832
12/06/2026 5:00	MBTS_AR3993_PUENTE_QUINONES	ARR39933C1_Puente_Quinones	2	ARR3993_Puente_Quinones	100%	1713	1589	0	0	30	94	5	0	5	5	0	0	0	0	689	415	2679	4197	5233	1059	2906	0	0	0	0	0	0	0	0	0	6	108	925	1466	3644	0	0	0	0	0	9327	3545	7616	13600	12032	6974	3578	1126	328	11	0	0	54	524	1361	3070	1140	5211	1692	2613	5341	9288	12930	9608	11454	13495
12/06/2026 5:00	MBTS_AR3993_PUENTE_QUINONES	ARR39932C1_Puente_Quinones	1	ARR3993_Puente_Quinones	100%	674	364	2	0	14	294	21	0	21	21	0	0	0	0	1177	2511	10215	18674	11548	2617	120	0	0	0	0	0	0	0	0	0	0	6	179	674	2766	0	0	0	0	0	27560	11545	13007	15950	13410	8732	3727	1122	308	24	0	0	0	15	151	1886	1573	13283	9010	9406	10405	15835	14275	11394	11777	40961
12/06/2026 5:00	MBTS_AR3993_PUENTE_QUINONES	ARR39931C1_Puente_Quinones	0	ARR3993_Puente_Quinones	100%	3863	3666	1	0	42	154	3	0	3	3	0	0	0	0	310	717	5269	14288	6704	809	581	0	0	0	0	0	0	0	0	0	0	4	68	197	3604	0	0	0	0	0	15404	4363	8017	14487	15874	18859	5244	1423	231	9	0	0	0	2	122	2329	1420	8869	3713	3861	6844	12486	11742	18943	17453	28217
12/06/2026 5:00	MBTS_AR1891_JM_CUADROS	ARR18913C1_Jm_Cuadros	2	ARD1891_JM_Cuadros	100%	11126	10775	4	0	65	282	13	0	13	13	0	0	0	0	276	124	3515	7154	22145	6368	6902	0	0	0	0	0	0	0	0	0	0	58	778	858	2070	0	0	0	0	0	34453	10676	17345	16119	12079	8311	3514	1296	279	38	3	0	0	12	194	1745	1813	24314	5438	8213	13391	16180	12729	10992	12856	51808
12/06/2026 5:00	MBTS_AR1891_JM_CUADROS	ARR18912C1_Jm_Cuadros	1	ARD1891_JM_Cuadros	100%	4985	4618	0	0	46	321	18	0	16	16	0	0	0	0	1568	1889	9516	21149	26098	10330	1272	0	0	0	0	0	0	0	0	0	0	33	714	431	2703	0	0	0	0	0	31148	12881	14565	17915	10906	7853	4175	1713	430	73	2	0	0	1	69	1448	2363	17032	8589	11248	12906	13861	15785	9125	13115	70608
12/06/2026 5:00	MBTS_AR1891_JM_CUADROS	ARR18911C1_Jm_Cuadros	0	ARD1891_JM_Cuadros	100%	5700	5050	18	0	54	578	30	0	29	29	0	0	0	0	1239	1474	7266	14265	14849	7089	6718	0	0	0	0	0	0	0	0	0	0	4	137	64	3371	0	0	0	0	0	34880	7605	13241	15128	14717	13403	8499	4112	657	119	12	1	2	5	103	867	2599	25690	4872	6600	9520	13427	14032	13983	24250	51230
12/06/2026 5:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39362C3_Residencial_La_Lomada	13	ARR3936_Residencial_La_Lomada	100%	5	2	0	0	3	0	0	0	0	0	0	0	0	0	4	76	111	13	10	0	0	0	0	0	0	0	0	0	0	0	0	5	49	75	155	0	0	0	0	0	261	263	543	246	77	44	76	26	2	0	0	0	3	10	51	162	58	165	81	192	319	353	212	79	137	199
12/06/2026 5:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39361C3_Residencial_La_Lomada	12	ARR3936_Residencial_La_Lomada	100%	36	6	2	0	0	28	0	0	0	0	0	0	0	0	146	242	2433	289	70	0	0	0	0	0	0	0	0	0	0	0	1	18	171	507	3502	0	0	0	0	0	3686	2198	3632	5939	5197	1403	1937	42	20	3	1	0	113	517	782	2009	778	1200	1849	1924	2197	3476	5567	4385	3460	2972
12/06/2026 5:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39364C3_Residencial_La_Lomada	15	ARR3936_Residencial_La_Lomada	100%	21	15	0	0	1	5	0	0	0	0	0	0	0	0	96	88	952	53	11	0	0	0	0	0	0	0	0	0	0	0	0	0	17	108	1620	0	0	0	0	0	803	1147	1877	2872	2320	689	274	111	24	0	0	0	18	78	585	1031	33	344	265	547	1515	1514	2309	2370	1253	1093
12/06/2026 5:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39363C3_Residencial_La_Lomada	14	ARR3936_Residencial_La_Lomada	100%	2	0	0	0	1	1	0	0	0	0	0	0	0	0	3	17	1312	13	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	184	1385	0	0	0	0	0	109	101	222	1675	2189	2478	617	50	5	0	0	0	1	97	565	808	105	65	15	40	127	387	1623	1675	3514	1214
12/06/2026 5:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39364C1_Residencial_La_Lomada	6	ARR3936_Residencial_La_Lomada	100%	7008	6369	1	0	121	517	46	0	46	46	0	0	0	0	354	189	1425	18801	44838	18442	3474	0	0	0	0	0	0	0	0	0	3	29	639	830	2375	0	0	0	0	0	35505	13530	19055	19164	13610	8897	3568	735	87	4	0	0	0	14	323	1665	1874	20714	7884	11485	16866	18366	15001	12755	11084	83834
12/06/2026 5:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39363C1_Residencial_La_Lomada	2	ARR3936_Residencial_La_Lomada	100%	3272	2950	0	0	33	289	6	1	5	5	0	0	0	0	119	731	6350	16643	10269	4020	1573	0	0	0	0	0	0	0	0	0	0	45	493	490	2498	0	0	0	0	0	13461	5397	15342	18079	14802	11327	4539	1020	113	5	0	0	2	82	460	1256	1726	7592	2388	4471	10586	14915	16292	12634	15207	36934
12/06/2026 5:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39361C1_Residencial_La_Lomada	0	ARR3936_Residencial_La_Lomada	100%	215	46	0	0	2	167	0	0	0	0	0	0	0	0	190	1608	4905	8351	2447	1514	85	0	0	0	0	0	0	0	0	0	1	9	360	380	3107	0	0	0	0	0	4774	2112	5320	10063	12583	11943	4637	1269	355	42	3	1	0	24	256	1609	1968	2297	533	1551	3616	5948	10133	11831	17193	16428
12/06/2026 6:00	MBTS_AR3909_AZANGARO	ARR39093C1_Azangaro	2	ARR3909_AZANGARO	100%	744	487	2	0	17	238	16	0	16	16	0	0	0	0	326	699	6771	11228	2560	1122	204	0	0	0	0	0	0	0	0	0	0	21	323	358	3199	0	0	0	0	0	9296	4397	7844	12524	18589	18238	7670	1721	390	62	3	0	1	11	115	1219	2555	5158	1743	3492	5792	8364	13836	17088	25261	17883
12/06/2026 6:00	MBTS_AR3909_AZANGARO	ARR39092C1_Azangaro	1	ARR3909_AZANGARO	100%	15174	14389	7	0	422	356	18	3	15	15	0	0	0	0	2421	1916	10797	12295	4037	18030	24660	0	0	0	0	0	0	0	0	0	0	26	86	259	3286	0	0	0	0	0	54375	18868	19492	18737	16163	12685	7570	3455	1140	261	25	2	0	8	405	782	2462	37056	13841	15650	17414	17489	16218	14254	20851	65339
12/06/2026 6:00	MBTS_AR3909_AZANGARO	ARR39091C1_Azangaro	0	ARR3909_AZANGARO	100%	3649	3421	3	0	42	183	27	0	27	27	0	0	0	0	1706	2728	15546	20466	6403	3586	1614	0	0	0	0	0	0	0	0	0	0	19	226	742	2696	0	0	0	0	0	25601	7368	10183	16062	20477	19928	8527	3152	920	137	10	1	1	16	407	1474	1785	14801	3731	6098	8745	11931	17868	19632	29560	45376
12/06/2026 6:00	MBTS_AR4031_MORAN_URIBE	ARR40311C3_Moran_Uribe	12	ARD4031_Moran_Uribe	100%	23	5	2	0	2	14	2	0	2	2	0	0	0	0	709	879	794	103	0	0	0	0	0	0	0	0	0	0	0	0	0	6	35	310	3405	0	0	0	0	0	2142	1976	3785	5711	4737	2941	1101	292	556	396	2	0	7	57	238	1394	2060	871	906	1708	2769	4320	4440	3677	4948	2263
12/06/2026 6:00	MBTS_AR4031_MORAN_URIBE	ARR40312C3_Moran_Uribe	13	ARD4031_Moran_Uribe	100%	25	4	0	0	2	19	1	0	1	1	0	0	0	0	495	322	301	21	0	0	0	0	0	0	0	0	0	0	0	0	3	6	133	227	1682	0	0	0	0	0	2633	2328	4744	6194	5192	3474	811	976	314	26	0	0	25	94	417	1176	339	1356	1813	2169	3345	4826	4830	3918	4435	950
12/06/2026 6:00	MBTS_AR4031_MORAN_URIBE	ARR40313C3_Moran_Uribe	14	ARD4031_Moran_Uribe	100%	338	148	13	0	10	167	27	1	26	26	0	0	0	0	271	954	3121	820	559	18	0	0	0	0	0	0	0	0	0	0	2	18	131	559	3876	0	0	0	0	0	16345	7403	6884	5171	5032	955	332	202	135	22	0	0	117	584	1119	2080	686	11588	5622	6334	5680	4698	4302	3035	1222	5392
12/06/2026 6:00	MBTS_AR3855_PARRA	ARR38554C1_Parra	6	ARR3855_PARRA	100%	3068	2689	16	0	35	328	250	0	250	250	0	0	0	0	1078	1037	6628	13881	10999	14107	3624	0	0	0	0	0	0	0	0	0	0	12	189	626	3127	0	0	0	0	0	20226	6958	11969	18875	21332	17278	10247	3754	1285	270	22	0	1	43	286	1628	1996	7830	3450	5249	8626	13511	19005	20354	34191	35645
12/06/2026 6:00	MBTS_AR3855_PARRA	ARR38552C1_Parra	1	ARR3855_PARRA	100%	1609	878	29	0	53	649	22	0	20	20	0	0	0	0	778	1704	14800	6554	21001	7665	812	0	0	0	0	0	0	0	0	0	0	83	226	551	2700	0	0	0	0	0	18834	8200	14363	21460	20719	16746	5930	1548	520	82	1	0	0	35	242	1237	2046	5964	4181	6815	11620	17971	19520	19607	22725	40130
12/06/2026 6:00	MBTS_AR3855_PARRA	ARR38551C1_Parra	0	ARR3855_PARRA	100%	9353	8852	33	1	73	394	212	6	206	206	0	0	0	0	1541	1089	10055	26035	21404	2421	1370	0	0	0	0	0	0	0	0	0	0	0	47	156	3673	0	0	0	0	0	42403	10488	9797	10676	13127	14854	11130	4150	780	139	12	1	0	2	65	1032	2777	33519	7148	7078	8068	9219	11780	14379	26366	53937
12/06/2026 6:00	MBTS_AR4031_MORAN_URIBE	ARR40313C1_Moran_Uribe	2	ARD4031_Moran_Uribe	100%	2268	1561	22	0	42	643	11	0	10	10	0	0	0	0	711	939	6098	21506	14527	7298	694	0	0	0	0	0	0	0	0	0	1	10	169	346	3346	0	0	0	0	0	24251	8308	12461	15077	15002	14592	8881	3904	1092	244	22	0	0	29	234	977	2632	12022	5790	6949	9881	12442	13455	13746	29549	40699
12/06/2026 6:00	MBTS_AR4031_MORAN_URIBE	ARR40312C1_Moran_Uribe	1	ARD4031_Moran_Uribe	100%	31398	30279	4	0	173	942	79	1	78	78	0	0	0	0	1142	1666	17241	22797	31275	14280	3496	0	0	0	0	0	0	0	0	0	0	3	98	394	3192	0	0	0	0	0	79306	14835	16251	18890	17692	10619	4194	1007	246	43	5	0	0	3	105	1476	2103	63776	11126	12240	14863	15687	17227	15253	12916	103927
12/06/2026 6:00	MBTS_AR4031_MORAN_URIBE	ARR40311C1_Moran_Uribe	0	ARD4031_Moran_Uribe	100%	19466	18165	10	0	273	1018	29	0	29	29	0	0	0	0	2256	3076	12362	16685	27613	16983	1630	0	0	0	0	0	0	0	0	0	0	16	96	456	3237	0	0	0	0	0	51932	15638	19144	18558	14810	9221	3647	1123	300	53	0	0	1	18	97	1049	2640	40580	10243	13722	16589	16966	15113	11407	9806	87623
12/06/2026 6:00	MBTS_AR3889_MELGAR	ARR38893C1_Melgar	2	ARR3889_Melgar	100%	7828	7461	10	0	113	244	17	0	17	17	0	0	0	0	1261	1135	3986	1045	928	6872	9023	0	0	0	0	0	0	0	0	0	0	49	380	637	2836	0	0	0	0	0	25189	9758	12561	13386	14251	9553	5195	1310	815	168	7	1	7	197	635	2049	1014	20238	6602	7401	10522	10446	13834	9411	13740	22835
12/06/2026 6:00	MBTS_AR3889_MELGAR	ARR38892C1_Melgar	1	ARR3889_Melgar	100%	2264	2134	0	0	25	105	4	0	4	4	0	0	0	0	252	985	2798	1509	3524	733	361	0	0	0	0	0	0	0	0	0	0	21	409	711	3699	0	0	0	0	0	9188	4833	9043	10243	10049	9365	5295	1316	279	51	5	0	11	190	411	2292	1936	5713	2854	4188	7766	8705	9013	8634	12794	8126
12/06/2026 6:00	MBTS_AR3889_MELGAR	ARR38891C1_Melgar	0	ARR3889_Melgar	100%	3293	3078	1	0	19	195	2	0	2	2	0	0	0	0	83	597	3488	11667	7622	1022	601	0	0	0	0	0	0	0	0	0	1	33	309	981	2555	0	0	0	0	0	14490	8532	14548	23234	15541	11037	3590	783	212	10	0	0	2	102	1160	2146	469	6509	3377	6349	10093	16084	20416	13596	15553	20011
12/06/2026 6:00	MBTS_AR3993_PUENTE_QUINONES	ARR39933C1_Puente_Quinones	2	ARR3993_Puente_Quinones	100%	3443	3036	1	0	147	259	3	0	3	3	0	0	0	0	863	1119	5593	8179	9209	2099	4765	0	0	0	0	0	0	0	0	0	1	79	770	697	3201	0	0	0	0	0	11798	6508	11727	15383	18082	12738	6011	1766	544	91	6	0	12	213	818	2695	1010	7541	3156	4799	8030	11746	16085	14980	18317	20178
12/06/2026 6:00	MBTS_AR3993_PUENTE_QUINONES	ARR39932C1_Puente_Quinones	1	ARR3993_Puente_Quinones	100%	1325	638	1	0	45	641	54	1	53	53	0	0	0	0	1119	3016	14546	21232	17539	3912	209	0	0	0	0	0	0	0	0	0	0	22	295	575	2971	0	0	0	0	0	44404	12956	16818	17174	15185	11176	5129	1807	598	97	12	1	1	57	293	1642	1870	24667	13016	11983	14864	16418	15246	13744	15419	47579
12/06/2026 6:00	MBTS_AR3993_PUENTE_QUINONES	ARR39931C1_Puente_Quinones	0	ARR3993_Puente_Quinones	100%	4646	4345	10	0	25	266	7	0	7	7	0	0	0	0	285	628	6327	17547	10989	905	607	0	0	0	0	0	0	0	0	0	0	10	111	321	3596	0	0	0	0	0	15803	6969	10793	15349	18521	18972	7188	1969	315	42	7	0	1	29	261	2345	1402	9571	4144	5948	9451	12252	15472	19237	19853	31267
12/06/2026 6:00	MBTS_AR1891_JM_CUADROS	ARR18913C1_Jm_Cuadros	2	ARD1891_JM_Cuadros	100%	16260	15618	8	0	186	448	24	0	24	24	0	0	0	0	426	108	3523	8733	23586	9898	8776	0	0	0	0	0	0	0	0	0	2	29	541	956	2210	0	0	0	0	0	49162	14224	16622	17533	14327	10693	4895	1689	364	47	0	0	0	11	115	1848	1764	33976	8499	11039	14562	15684	15420	13752	16624	58438
12/06/2026 6:00	MBTS_AR1891_JM_CUADROS	ARR18912C1_Jm_Cuadros	1	ARD1891_JM_Cuadros	100%	8629	7959	7	0	110	553	31	1	28	28	0	0	0	0	1593	2149	9832	21947	29906	11981	2359	0	0	0	0	0	0	0	0	0	0	31	238	528	2901	0	0	0	0	0	43550	14314	17569	16968	12983	10992	5411	1998	345	30	0	0	0	7	50	912	2729	26608	10326	12100	15674	16090	14337	12520	16505	77596
12/06/2026 6:00	MBTS_AR1891_JM_CUADROS	ARR18911C1_Jm_Cuadros	0	ARD1891_JM_Cuadros	100%	9728	8571	7	0	453	697	31	0	30	30	0	0	0	0	1166	1576	9362	15371	14820	7546	7300	0	0	0	0	0	0	0	0	0	0	59	240	353	3120	0	0	0	0	0	45961	10969	13868	16151	14267	13307	8997	3806	1266	309	30	2	0	23	164	1533	2052	37484	6145	8270	11874	14361	13485	12729	24585	54319
12/06/2026 6:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39362C3_Residencial_La_Lomada	13	ARR3936_Residencial_La_Lomada	100%	9	4	0	0	2	3	1	1	0	0	0	0	0	0	34	3	160	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	234	0	0	0	0	0	229	55	133	144	482	546	754	18	0	0	0	0	1	15	52	126	53	131	65	68	72	137	176	365	1347	178
12/06/2026 6:00	MBTS_AR3936_RESIDENCIAL_LA_LOMADA	ARR39361C3_Residencial_La_Lomada	12	ARR3936_Residencial_La_Lomada	100%	69	25	0	0	2	42	0	0	0	0	0	0	0	0	71	495	2418	104	19	0	0	0	0	0	0	0	0	0	0	0	0	13	121	374	3728	0	0	0	0	0	2582	2453	7184	6309	7072	3136	396	85	10	1	0	0	110	556	794	1782	994	861	1311	2019	5059	4926	6157	5733	3162	2787
